Date,Open,High,Low,Close,Adj Close,Volume
2014-01-16,5.25,5.25,5.25,5.25,5.25,1000
2014-01-17,5.5,5.5,5.5,5.5,5.5,5
2014-01-20,5.75,5.75,5.75,5.75,5.75,204
2014-01-21,5.75,5.75,5.75,5.75,5.75,0
2014-01-22,5.75,5.75,5.75,5.75,5.75,182
2014-01-23,5.75,5.75,5.75,5.75,5.75,100
2014-01-24,5.75,5.75,5.75,5.75,5.75,0
2014-01-27,5.75,5.75,5.75,5.75,5.75,0
2014-01-28,5.75,5.75,5.75,5.75,5.75,0
2014-01-29,5.75,5.75,5.75,5.75,5.75,0
2014-01-30,5.75,5.75,5.75,5.75,5.75,0
2014-01-31,6.0,6.0,6.0,6.0,6.0,1
2014-02-03,6.0,6.0,6.0,6.0,6.0,0
2014-02-04,6.0,6.0,6.0,6.0,6.0,150
2014-02-05,6.0,6.0,6.0,6.0,6.0,0
2014-02-06,6.0,6.0,6.0,6.0,6.0,0
2014-02-07,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,1
2014-02-10,6.5,6.5,6.0,6.0,6.0,1600
2014-02-11,6.0,6.0,6.0,6.0,6.0,0
2014-02-12,6.0,6.0,6.0,6.0,6.0,0
2014-02-13,6.0,6.0,6.0,6.0,6.0,100
2014-02-14,6.0,6.0,6.0,6.0,6.0,0
2014-02-17,6.0,6.0,6.0,6.0,6.0,0
2014-02-18,6.0,6.0,6.0,6.0,6.0,0
2014-02-19,6.0,6.0,6.0,6.0,6.0,0
2014-02-20,6.0,6.0,6.0,6.0,6.0,0
2014-02-21,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,20
2014-02-24,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,1
2014-02-25,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0
2014-02-26,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,10
2014-02-28,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0
2014-03-03,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0
2014-03-04,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0
2014-03-05,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,200
2014-03-06,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2014-03-07,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2014-03-10,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2014-03-11,5.400000095367432,5.400000095367432,5.349999904632568,5.400000095367432,5.400000095367432,1543
2014-03-12,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2014-03-13,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,200
2014-03-14,4.900000095367432,5.25,4.900000095367432,5.25,5.25,750
2014-03-18,5.25,5.25,5.25,5.25,5.25,0
2014-03-19,5.25,5.25,5.25,5.25,5.25,0
2014-03-20,5.25,5.25,5.25,5.25,5.25,0
2014-03-21,5.25,5.25,5.25,5.25,5.25,0
2014-03-24,5.25,5.25,5.25,5.25,5.25,0
2014-03-25,5.25,5.25,5.25,5.25,5.25,0
2014-03-26,5.25,5.25,5.25,5.25,5.25,0
2014-03-27,5.25,5.25,5.25,5.25,5.25,0
2014-03-28,5.25,5.25,5.25,5.25,5.25,0
2014-03-31,5.25,5.25,5.25,5.25,5.25,0
2014-04-01,5.25,5.25,5.25,5.25,5.25,0
2014-04-02,5.5,5.5,5.5,5.5,5.5,595
2014-04-03,5.5,5.5,5.5,5.5,5.5,0
2014-04-04,5.75,5.75,5.5,5.5,5.5,1110
2014-04-07,5.5,5.5,5.5,5.5,5.5,0
2014-04-09,5.5,5.75,5.5,5.75,5.75,196
2014-04-10,5.75,5.75,5.75,5.75,5.75,0
2014-04-11,5.75,5.75,5.75,5.75,5.75,0
2014-04-15,5.75,5.75,5.75,5.75,5.75,0
2014-04-16,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,1500
2014-04-17,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0
2014-04-21,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5
2014-04-22,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,165
2014-04-23,6.25,6.25,6.25,6.25,6.25,25
2014-04-24,6.25,6.25,6.25,6.25,6.25,0
2014-04-25,6.5,6.5,6.0,6.25,6.25,327
2014-04-28,6.0,6.0,6.0,6.0,6.0,110
2014-04-29,6.0,6.0,6.0,6.0,6.0,0
2014-04-30,5.75,6.0,5.699999809265137,6.0,6.0,520
2014-05-02,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,2
2014-05-05,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,1
2014-05-06,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,4
2014-05-07,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,100
2014-05-08,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,0
2014-05-09,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,0
2014-05-12,6.5,6.5,6.5,6.5,6.5,1000
2014-05-13,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,2145
2014-05-14,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,200
2014-05-15,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0
2014-05-16,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0
2014-05-19,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0
2014-05-20,6.199999809265137,6.5,5.900000095367432,6.449999809265137,6.449999809265137,1734
2014-05-21,6.650000095367432,6.699999809265137,6.25,6.599999904632568,6.599999904632568,8800
2014-05-22,6.300000190734863,6.5,6.300000190734863,6.5,6.5,2675
2014-05-23,6.199999809265137,6.800000190734863,6.199999809265137,6.800000190734863,6.800000190734863,1615
2014-05-26,6.5,7.099999904632568,6.5,7.050000190734863,7.050000190734863,4135
2014-05-27,7.0,7.400000095367432,7.0,7.050000190734863,7.050000190734863,740
2014-05-28,7.400000095367432,7.400000095367432,7.300000190734863,7.400000095367432,7.400000095367432,1743
2014-05-29,7.400000095367432,7.75,7.400000095367432,7.75,7.75,1894
2014-05-30,7.800000190734863,8.100000381469727,7.5,8.100000381469727,8.100000381469727,1038
2014-06-02,8.5,8.5,7.75,8.5,8.5,1510
2014-06-03,8.899999618530273,8.899999618530273,8.100000381469727,8.899999618530273,8.899999618530273,4297
2014-06-04,9.300000190734863,9.300000190734863,9.0,9.25,9.25,618
2014-06-05,9.699999809265137,9.699999809265137,9.600000381469727,9.649999618530273,9.649999618530273,500
2014-06-06,10.100000381469727,10.100000381469727,10.0,10.0,10.0,410
2014-06-09,10.0,10.0,10.0,10.0,10.0,0
2014-06-10,10.5,10.5,9.5,9.5,9.5,1300
2014-06-11,9.050000190734863,9.5,9.050000190734863,9.050000190734863,9.050000190734863,1305
2014-06-12,9.100000381469727,9.5,8.600000381469727,9.0,9.0,1610
2014-06-13,9.0,9.0,8.550000190734863,8.550000190734863,8.550000190734863,1301
2014-06-16,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,1
2014-06-17,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,0
2014-06-18,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,0
2014-06-19,8.449999809265137,8.449999809265137,7.75,7.75,7.75,350
2014-06-20,8.100000381469727,8.100000381469727,7.400000095367432,7.900000095367432,7.900000095367432,1706
2014-06-23,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,350
2014-06-24,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,1900
2014-06-25,6.849999904632568,7.5,6.849999904632568,6.849999904632568,6.849999904632568,6261
2014-06-26,7.099999904632568,7.099999904632568,6.550000190734863,6.550000190734863,6.550000190734863,1589
2014-06-27,6.550000190734863,6.849999904632568,6.449999809265137,6.849999904632568,6.849999904632568,6199
2014-06-30,7.0,7.0,6.849999904632568,6.849999904632568,6.849999904632568,1096
2014-07-01,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,0
2014-07-02,7.150000095367432,7.150000095367432,6.75,7.050000190734863,7.050000190734863,1928
2014-07-03,6.849999904632568,7.300000190734863,6.699999809265137,6.699999809265137,6.699999809265137,8350
2014-07-04,6.400000095367432,7.0,6.400000095367432,6.849999904632568,6.849999904632568,7865
2014-07-07,6.849999904632568,7.150000095367432,6.849999904632568,7.150000095367432,7.150000095367432,1011
2014-07-08,7.449999809265137,7.449999809265137,6.800000190734863,6.800000190734863,6.800000190734863,1219
2014-07-09,6.5,7.0,6.5,7.0,7.0,5501
2014-07-10,7.0,7.0,7.0,7.0,7.0,0
2014-07-11,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,2070
2014-07-14,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,0
2014-07-15,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,0
2014-07-16,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,0
2014-07-17,6.75,6.900000095367432,6.75,6.800000190734863,6.800000190734863,10
2014-07-18,7.0,7.0,7.0,7.0,7.0,500
2014-07-21,7.150000095367432,7.150000095367432,6.650000095367432,6.650000095367432,6.650000095367432,7005
2014-07-22,6.849999904632568,6.949999809265137,6.349999904632568,6.949999809265137,6.949999809265137,201
2014-07-23,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,102
2014-07-24,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,0
2014-07-25,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,1
2014-07-28,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,0
2014-07-30,7.25,7.25,7.25,7.25,7.25,1
2014-07-31,7.25,7.25,7.25,7.25,7.25,0
2014-08-01,6.900000095367432,7.400000095367432,6.900000095367432,7.400000095367432,7.400000095367432,1050
2014-08-04,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,2200
2014-08-05,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0
2014-08-06,7.5,7.5,6.949999809265137,7.0,7.0,4266
2014-08-07,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,1000
2014-08-08,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,1098
2014-08-11,6.5,6.5,6.25,6.25,6.25,500
2014-08-12,6.25,6.550000190734863,6.0,6.550000190734863,6.550000190734863,2851
2014-08-13,6.349999904632568,6.349999904632568,6.25,6.25,6.25,8006
2014-08-14,6.25,6.25,6.25,6.25,6.25,0
2014-08-18,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,50
2014-08-19,5.75,6.199999809265137,5.699999809265137,5.699999809265137,5.699999809265137,10121
2014-08-20,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0
2014-08-21,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,685
2014-08-22,6.199999809265137,6.199999809265137,6.0,6.199999809265137,6.199999809265137,580
2014-08-25,6.5,6.5,5.949999809265137,6.5,6.5,4573
2014-08-26,6.699999809265137,6.699999809265137,6.199999809265137,6.599999904632568,6.599999904632568,259
2014-08-27,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,25
2014-08-28,6.699999809265137,6.849999904632568,6.699999809265137,6.800000190734863,6.800000190734863,2747
2014-09-01,7.099999904632568,7.099999904632568,6.599999904632568,6.849999904632568,6.849999904632568,2683
2014-09-02,6.550000190734863,7.0,6.550000190734863,6.650000095367432,6.650000095367432,1110
2014-09-03,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,0
2014-09-04,6.75,6.800000190734863,6.75,6.800000190734863,6.800000190734863,75
2014-09-05,6.699999809265137,6.800000190734863,6.699999809265137,6.800000190734863,6.800000190734863,1500
2014-09-08,6.800000190734863,6.800000190734863,6.5,6.5,6.5,25
2014-09-09,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,176
2014-09-10,6.199999809265137,6.199999809265137,6.099999904632568,6.150000095367432,6.150000095367432,1000
2014-09-11,6.150000095367432,6.150000095367432,6.099999904632568,6.099999904632568,6.099999904632568,600
2014-09-12,6.050000190734863,6.400000095367432,6.0,6.25,6.25,9622
2014-09-15,6.150000095367432,6.5,6.150000095367432,6.5,6.5,51
2014-09-16,6.400000095367432,6.5,6.199999809265137,6.199999809265137,6.199999809265137,3500
2014-09-17,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,800
2014-09-18,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0
2014-09-19,6.349999904632568,6.349999904632568,6.300000190734863,6.349999904632568,6.349999904632568,7556
2014-09-22,6.349999904632568,6.650000095367432,6.199999809265137,6.650000095367432,6.650000095367432,3720
2014-09-23,6.349999904632568,6.849999904632568,6.349999904632568,6.349999904632568,6.349999904632568,5556
2014-09-24,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,175
2014-09-25,6.300000190734863,6.300000190734863,6.099999904632568,6.099999904632568,6.099999904632568,6537
2014-09-26,5.900000095367432,6.400000095367432,5.900000095367432,6.400000095367432,6.400000095367432,111
2014-09-29,6.150000095367432,6.5,6.150000095367432,6.199999809265137,6.199999809265137,835
2014-09-30,5.900000095367432,6.150000095367432,5.900000095367432,6.150000095367432,6.150000095367432,462
2014-10-01,6.449999809265137,6.449999809265137,5.900000095367432,6.050000190734863,6.050000190734863,176
2014-10-07,6.349999904632568,6.349999904632568,6.0,6.0,6.0,2035
2014-10-08,6.0,6.0,6.0,6.0,6.0,0
2014-10-09,6.0,6.0,6.0,6.0,6.0,0
2014-10-10,6.050000190734863,6.050000190734863,6.0,6.0,6.0,150
2014-10-13,6.0,6.0,6.0,6.0,6.0,59
2014-10-14,6.599999904632568,6.599999904632568,6.150000095367432,6.5,6.5,3049
2014-10-15,6.5,6.5,6.5,6.5,6.5,0
2014-10-16,6.5,6.5,6.5,6.5,6.5,1
2014-10-17,5.849999904632568,6.900000095367432,5.849999904632568,6.900000095367432,6.900000095367432,222
2014-10-20,6.949999809265137,7.0,6.949999809265137,7.0,7.0,50
2014-10-21,7.0,7.0,7.0,7.0,7.0,0
2014-10-22,7.0,7.699999809265137,6.5,7.0,7.0,12345
2014-10-27,6.5,6.5,6.150000095367432,6.199999809265137,6.199999809265137,429
2014-10-28,6.099999904632568,6.800000190734863,6.099999904632568,6.800000190734863,6.800000190734863,2642
2014-10-29,6.449999809265137,7.400000095367432,6.449999809265137,6.75,6.75,1060
2014-10-30,6.199999809265137,7.400000095367432,6.199999809265137,7.400000095367432,7.400000095367432,1219
2014-10-31,7.400000095367432,7.849999904632568,7.050000190734863,7.099999904632568,7.099999904632568,1964
2014-11-03,7.800000190734863,7.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,2818
2014-11-05,6.849999904632568,7.349999904632568,6.699999809265137,6.849999904632568,6.849999904632568,2267
2014-11-07,6.400000095367432,7.400000095367432,6.400000095367432,7.400000095367432,7.400000095367432,402
2014-11-10,6.949999809265137,7.75,6.75,6.849999904632568,6.849999904632568,4465
2014-11-11,7.400000095367432,7.400000095367432,6.699999809265137,7.25,7.25,820
2014-11-12,6.900000095367432,7.0,6.900000095367432,7.0,7.0,317
2014-11-13,7.0,7.0,7.0,7.0,7.0,0
2014-11-14,7.0,7.0,6.849999904632568,7.0,7.0,351
2014-11-17,6.800000190734863,6.800000190734863,6.650000095367432,6.650000095367432,6.650000095367432,2150
2014-11-18,6.5,6.5,6.5,6.5,6.5,420
2014-11-19,6.25,7.0,6.25,7.0,7.0,957
2014-11-20,6.5,6.849999904632568,6.5,6.849999904632568,6.849999904632568,229
2014-11-21,6.349999904632568,7.25,6.349999904632568,7.25,7.25,1790
2014-11-24,6.550000190734863,7.0,6.550000190734863,7.0,7.0,804
2014-11-25,6.349999904632568,7.0,6.300000190734863,6.300000190734863,6.300000190734863,5105
2014-11-26,6.599999904632568,6.849999904632568,5.699999809265137,6.849999904632568,6.849999904632568,3566
2014-11-27,6.199999809265137,6.699999809265137,6.199999809265137,6.199999809265137,6.199999809265137,3300
2014-11-28,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,34
2014-12-01,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,501
2014-12-02,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0
2014-12-03,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0
2014-12-04,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0
2014-12-05,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0
2014-12-08,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0
2014-12-09,6.199999809265137,6.599999904632568,6.099999904632568,6.599999904632568,6.599999904632568,793
2014-12-10,6.5,6.949999809265137,6.400000095367432,6.949999809265137,6.949999809265137,610
2014-12-11,6.900000095367432,6.900000095367432,6.400000095367432,6.800000190734863,6.800000190734863,736
2014-12-12,6.25,6.849999904632568,6.25,6.849999904632568,6.849999904632568,390
2014-12-15,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,0
2014-12-16,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,4
2014-12-17,6.300000190734863,6.949999809265137,6.199999809265137,6.5,6.5,2366
2014-12-18,6.199999809265137,6.699999809265137,5.849999904632568,6.150000095367432,6.150000095367432,1678
2014-12-19,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,40
2014-12-22,6.050000190734863,7.0,6.050000190734863,7.0,7.0,130
2014-12-23,6.75,6.75,6.300000190734863,6.300000190734863,6.300000190734863,3860
2014-12-24,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2014-12-26,6.849999904632568,6.849999904632568,5.699999809265137,6.449999809265137,6.449999809265137,2051
2014-12-29,5.900000095367432,6.099999904632568,5.849999904632568,6.099999904632568,6.099999904632568,1619
2014-12-30,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,10
2014-12-31,6.099999904632568,6.800000190734863,6.099999904632568,6.449999809265137,6.449999809265137,86
